S,I,R
0.98675125,3.0208333333333334e-06,0.013245729166666668
0.9867488541666667,2.3958333333333334e-06,0.01324875
0.9867466666666667,2.1875e-06,0.013251145833333332
0.9867447916666667,1.875e-06,0.013253333333333332
0.986743125,1.6666666666666667e-06,0.013255208333333332
0.986741875,1.25e-06,0.013256875
0.986740625,1.25e-06,0.013258125
0.9867390625,1.5625e-06,0.013259375
0.9867377083333333,1.3541666666666665e-06,0.0132609375
0.9867367708333333,9.375e-07,0.013262291666666667
0.9867357291666667,1.0416666666666667e-06,0.013263229166666668
0.9867344791666667,1.25e-06,0.013264270833333333
0.9867327083333333,1.7708333333333335e-06,0.013265520833333332
0.9867309375,1.7708333333333335e-06,0.013267291666666667
0.9867290625,1.875e-06,0.0132690625
0.986726875,2.1875e-06,0.0132709375
0.9867246875,2.1875e-06,0.013273125
0.9867223958333333,2.2916666666666666e-06,0.0132753125
0.9867204166666668,1.9791666666666666e-06,0.013277604166666667
0.9867182291666667,2.1875e-06,0.013279583333333332
0.9867158333333332,2.3958333333333334e-06,0.013281770833333333
0.9867133333333333,2.5e-06,0.013284166666666668
0.9867102083333333,3.125e-06,0.013286666666666667
0.9867058333333333,4.375e-06,0.013289791666666667
0.986700625,5.208333333333334e-06,0.013294166666666668
0.986694375,6.25e-06,0.013299375
0.98668875,5.625e-06,0.013305625
0.9866819791666667,6.770833333333334e-06,0.01331125
0.9866748958333332,7.083333333333334e-06,0.013318020833333333
0.9866664583333333,8.4375e-06,0.013325104166666667
0.9866573958333333,9.0625e-06,0.013333541666666667
0.9866485416666667,8.854166666666666e-06,0.013342604166666668
0.9866379166666667,1.0625e-05,0.013351458333333333
0.9866282291666667,9.6875e-06,0.013362083333333332
0.98661875,9.479166666666666e-06,0.013371770833333333
0.9866121875,6.5625e-06,0.01338125
0.9866067708333333,5.416666666666666e-06,0.0133878125
0.98660125,5.520833333333334e-06,0.013393229166666668
0.9865948958333333,6.354166666666667e-06,0.01339875
0.9865878125,7.083333333333334e-06,0.013405104166666668
0.9865810416666667,6.770833333333334e-06,0.0134121875
0.9865740625,6.979166666666667e-06,0.013418958333333333
0.9865683333333333,5.729166666666666e-06,0.0134259375
0.9865628125,5.520833333333334e-06,0.013431666666666668
0.98655875,4.0625e-06,0.0134371875
0.986554375,4.375e-06,0.01344125
0.9865501041666667,4.270833333333333e-06,0.013445625
0.9865458333333332,4.270833333333333e-06,0.013449895833333333
0.986540625,5.208333333333334e-06,0.013454166666666668
0.9865359375,4.6875e-06,0.013459375
0.98653125,4.6875e-06,0.0134640625
0.9865264583333333,4.791666666666667e-06,0.01346875
0.9865211458333333,5.3125e-06,0.013473541666666667
0.9865152083333333,5.9375e-06,0.013478854166666667
0.9865096875,5.520833333333334e-06,0.013484791666666667
0.9865040625,5.625e-06,0.0134903125
0.9864990625,5e-06,0.0134959375
0.98649375,5.3125e-06,0.0135009375
0.9864890625,4.6875e-06,0.01350625
0.986485,4.0625e-06,0.0135109375
0.9864817708333333,3.229166666666667e-06,0.013515
0.9864790625,2.708333333333333e-06,0.013518229166666668
0.9864767708333333,2.2916666666666666e-06,0.0135209375
0.9864746875,2.0833333333333334e-06,0.013523229166666668
0.9864723958333332,2.2916666666666666e-06,0.0135253125
0.9864688541666667,3.541666666666667e-06,0.013527604166666667
0.9864651041666667,3.75e-06,0.013531145833333333
0.98646,5.104166666666666e-06,0.013534895833333333
0.9864536458333333,6.354166666666667e-06,0.01354
0.9864452083333333,8.4375e-06,0.013546354166666667
0.9864344791666667,1.0729166666666667e-05,0.013554791666666668
0.9864228125,1.1666666666666668e-05,0.013565520833333332
0.9864090625,1.375e-05,0.0135771875
0.9863921875,1.6875e-05,0.0135909375
0.9863708333333333,2.1354166666666666e-05,0.0136078125
0.9863473958333333,2.34375e-05,0.013629166666666668
0.9863232291666667,2.4166666666666667e-05,0.013652604166666667
0.9862901041666667,3.3125e-05,0.013676770833333332
0.9862495833333332,4.0520833333333333e-05,0.013709895833333333
0.9862002083333333,4.9375e-05,0.013750416666666668
0.9861472916666667,5.291666666666667e-05,0.013799791666666667
0.9860935416666667,5.375e-05,0.013852708333333333
0.9860333333333333,6.020833333333333e-05,0.013906458333333333
0.9859669791666668,6.635416666666667e-05,0.013966666666666667
0.98588875,7.822916666666667e-05,0.014033020833333333
0.985794375,9.4375e-05,0.01411125
0.9856939583333333,0.00010041666666666666,0.014205625
0.9855979166666667,9.604166666666667e-05,0.014306041666666667
0.9855269791666668,7.09375e-05,0.014402083333333333
0.9854796875,4.7291666666666666e-05,0.014473020833333333
0.9854451041666668,3.458333333333333e-05,0.0145203125
0.98542,2.5104166666666666e-05,0.014554895833333333
0.9853976041666667,2.2395833333333333e-05,0.01458
0.9853804166666668,1.71875e-05,0.014602395833333332
0.9853653125,1.5104166666666667e-05,0.014619583333333333
0.9853539583333333,1.1354166666666667e-05,0.0146346875
0.9853452083333333,8.75e-06,0.014646041666666667
0.9853367708333333,8.4375e-06,0.014654791666666667
0.9853283333333333,8.4375e-06,0.014663229166666668
0.98532,8.333333333333334e-06,0.014671666666666668
0.9853120833333333,7.916666666666667e-06,0.01468
0.9853052083333332,6.875e-06,0.014687916666666667
0.9852997916666667,5.416666666666666e-06,0.014694791666666667
0.9852963541666667,3.4375e-06,0.014700208333333332
0.9852938541666667,2.5e-06,0.014703645833333332
0.9852916666666667,2.1875e-06,0.014706145833333333
0.9852891666666667,2.5e-06,0.014708333333333332
0.9852870833333333,2.0833333333333334e-06,0.014710833333333333
0.9852853125,1.7708333333333335e-06,0.014712916666666668
0.98528375,1.5625e-06,0.0147146875
0.9852819791666667,1.7708333333333335e-06,0.01471625
0.9852804166666668,1.5625e-06,0.014718020833333333
0.9852792708333333,1.1458333333333333e-06,0.014719583333333333
0.9852782291666667,1.0416666666666667e-06,0.014720729166666667
0.9852770833333333,1.1458333333333333e-06,0.014721770833333333
0.9852758333333332,1.25e-06,0.014722916666666667
0.9852746875,1.1458333333333333e-06,0.014724166666666667
0.9852738541666667,8.333333333333333e-07,0.0147253125
0.9852730208333332,8.333333333333333e-07,0.014726145833333332
0.9852722916666667,7.291666666666667e-07,0.014726979166666668
0.9852714583333333,8.333333333333333e-07,0.014727708333333332
0.9852704166666667,1.0416666666666667e-06,0.014728541666666668
0.9852690625,1.3541666666666665e-06,0.014729583333333332
0.9852677083333333,1.3541666666666665e-06,0.0147309375
0.9852661458333333,1.5625e-06,0.014732291666666668
0.9852646875,1.4583333333333335e-06,0.014733854166666668
0.9852630208333333,1.6666666666666667e-06,0.0147353125
0.98526125,1.7708333333333335e-06,0.014736979166666667
0.9852592708333333,1.9791666666666666e-06,0.01473875
0.9852560416666667,3.229166666666667e-06,0.014740729166666668
0.9852522916666667,3.75e-06,0.014743958333333333
0.9852480208333333,4.270833333333333e-06,0.014747708333333333
0.9852442708333333,3.75e-06,0.014751979166666667
0.9852404166666667,3.854166666666667e-06,0.014755729166666667
0.9852361458333333,4.270833333333333e-06,0.014759583333333333
0.9852313541666667,4.791666666666667e-06,0.014763854166666668
0.9852265625,4.791666666666667e-06,0.014768645833333333
0.9852208333333333,5.729166666666666e-06,0.0147734375
0.9852133333333333,7.5e-06,0.014779166666666668
0.9852010416666667,1.2291666666666668e-05,0.014786666666666667
0.9851875,1.3541666666666668e-05,0.014798958333333332
0.9851727083333333,1.4791666666666668e-05,0.0148125
0.985159375,1.3333333333333333e-05,0.014827291666666667
0.9851447916666667,1.4583333333333333e-05,0.014840625
0.985130625,1.4166666666666668e-05,0.014855208333333333
0.98511625,1.4375e-05,0.014869375
0.9851034375,1.28125e-05,0.01488375
0.9850917708333333,1.1666666666666668e-05,0.0148965625
0.9850819791666667,9.791666666666666e-06,0.014908229166666667
0.9850708333333333,1.1145833333333333e-05,0.014918020833333332
0.985059375,1.1458333333333332e-05,0.014929166666666667
0.9850485416666667,1.0833333333333332e-05,0.014940625
0.9850384375,1.0104166666666667e-05,0.014951458333333332
0.9850284375,1e-05,0.0149615625
0.9850167708333333,1.1666666666666668e-05,0.0149715625
0.9850041666666667,1.2604166666666667e-05,0.014983229166666667
0.9849897916666667,1.4375e-05,0.014995833333333333
0.9849755208333333,1.4270833333333332e-05,0.015010208333333332
0.984963125,1.2395833333333333e-05,0.015024479166666667
0.9849527083333333,1.0416666666666668e-05,0.015036875
0.9849438541666667,8.854166666666666e-06,0.015047291666666667
0.9849347916666668,9.0625e-06,0.015056145833333333
0.9849263541666667,8.4375e-06,0.015065208333333333
0.9849191666666667,7.1875e-06,0.015073645833333333
0.9849123958333332,6.770833333333334e-06,0.015080833333333333
0.9849069791666667,5.416666666666666e-06,0.015087604166666668
0.9849004166666667,6.5625e-06,0.015093020833333333
0.9848951041666667,5.3125e-06,0.015099583333333333
0.9848898958333333,5.208333333333334e-06,0.015104895833333333
0.9848857291666667,4.166666666666667e-06,0.015110104166666668
0.9848822916666667,3.4375e-06,0.015114270833333332
0.9848785416666667,3.75e-06,0.015117708333333332
0.9848742708333332,4.270833333333333e-06,0.015121458333333332
0.9848692708333333,5e-06,0.015125729166666668
0.984863125,6.145833333333334e-06,0.015130729166666667
0.9848560416666667,7.083333333333334e-06,0.015136875
0.9848473958333333,8.645833333333333e-06,0.015143958333333332
0.9848388541666667,8.541666666666666e-06,0.015152604166666667
0.9848298958333332,8.958333333333334e-06,0.015161145833333332
0.9848211458333332,8.75e-06,0.015170104166666667
0.9848110416666667,1.0104166666666667e-05,0.015178854166666667
0.9847982291666667,1.28125e-05,0.015188958333333332
0.9847798958333333,1.8333333333333333e-05,0.015201770833333333
0.9847597916666667,2.0104166666666666e-05,0.015220104166666668
0.9847394791666667,2.03125e-05,0.015240208333333333
0.9847203125,1.9166666666666667e-05,0.015260520833333333
0.9846995833333333,2.0729166666666665e-05,0.0152796875
0.9846789583333333,2.0625e-05,0.015300416666666667
0.9846597916666667,1.9166666666666667e-05,0.015321041666666667
0.9846395833333332,2.0208333333333334e-05,0.015340208333333332
0.9846179166666668,2.1666666666666664e-05,0.015360416666666668
0.9845941666666668,2.375e-05,0.015382083333333333
0.9845708333333333,2.3333333333333336e-05,0.015405833333333332
0.9845465625,2.4270833333333335e-05,0.015429166666666667
0.9845225,2.40625e-05,0.0154534375
0.984495625,2.6875e-05,0.0154775
0.9844670833333333,2.8541666666666665e-05,0.015504375
0.9844342708333332,3.28125e-05,0.015532916666666667
0.9844025,3.177083333333334e-05,0.015565729166666667
0.9843725,3e-05,0.0155975
0.9843471875,2.53125e-05,0.0156275
0.9843208333333333,2.6354166666666666e-05,0.0156528125
0.9842925,2.8333333333333335e-05,0.015679166666666668
0.9842630208333333,2.9479166666666664e-05,0.0157075
0.984236875,2.6145833333333336e-05,0.015736979166666668
0.9842111458333332,2.5729166666666664e-05,0.015763125
0.9841836458333333,2.75e-05,0.015788854166666668
0.984155625,2.8020833333333335e-05,0.015816354166666668
0.9841258333333333,2.9791666666666665e-05,0.015844375
0.9840938541666667,3.197916666666667e-05,0.01587416666666667
0.98406,3.3854166666666665e-05,0.015906145833333333
0.9840279166666667,3.208333333333333e-05,0.01594
0.9840002083333332,2.7708333333333334e-05,0.01597208333333333
0.9839691666666667,3.1041666666666665e-05,0.01599979166666667
0.9839394791666667,2.96875e-05,0.01603083333333333
0.9839071875,3.229166666666667e-05,0.01606052083333333
0.983880625,2.65625e-05,0.0160928125
0.9838547916666667,2.5833333333333336e-05,0.016119375
0.9838309375,2.3854166666666666e-05,0.01614520833333333
0.9838057291666668,2.5208333333333334e-05,0.0161690625
0.9837789583333333,2.6770833333333335e-05,0.016194270833333333
0.9837501041666668,2.8854166666666666e-05,0.01622104166666667
0.9837167708333333,3.3333333333333335e-05,0.016249895833333333
0.9836785416666667,3.822916666666666e-05,0.016283229166666666
0.9836316666666667,4.6875e-05,0.016321458333333334
0.9835678125,6.385416666666668e-05,0.016368333333333332
0.9834904166666667,7.739583333333333e-05,0.0164321875
0.9834040625,8.635416666666667e-05,0.01650958333333333
0.9833103125,9.375e-05,0.0165959375
0.9831995833333332,0.00011072916666666666,0.0166896875
0.983065,0.00013458333333333334,0.01680041666666667
0.9829229166666668,0.00014208333333333334,0.016935
0.982771875,0.00015104166666666665,0.017077083333333333
0.982619375,0.0001525,0.017228125
0.9824552083333333,0.00016416666666666668,0.017380625
0.9822955208333333,0.0001596875,0.017544791666666667
0.98214625,0.00014927083333333334,0.01770447916666667
0.9820083333333333,0.00013791666666666667,0.01785375
0.9818758333333333,0.0001325,0.017991666666666666
0.9817489583333333,0.000126875,0.018124166666666667
0.981634375,0.00011458333333333334,0.01825104166666667
0.9815384375,9.59375e-05,0.018365625
0.9814569791666667,8.145833333333334e-05,0.0184615625
0.9813877083333333,6.927083333333333e-05,0.018543020833333333
0.9813242708333333,6.34375e-05,0.018612291666666666
0.98126625,5.802083333333333e-05,0.01867572916666667
0.9812161458333333,5.010416666666667e-05,0.01873375
0.9811770833333333,3.90625e-05,0.018783854166666666
0.9811486458333333,2.84375e-05,0.01882291666666667
0.9811276041666667,2.1041666666666665e-05,0.018851354166666667
0.9811091666666667,1.84375e-05,0.018872395833333333
0.9810936458333332,1.5520833333333332e-05,0.018890833333333332
0.9810789583333333,1.46875e-05,0.018906354166666667
0.981066875,1.2083333333333333e-05,0.018921041666666666
0.9810569791666667,9.895833333333334e-06,0.018933125
0.981049375,7.6041666666666666e-06,0.018943020833333334
0.9810408333333333,8.541666666666666e-06,0.018950625
0.9810332291666667,7.6041666666666666e-06,0.018959166666666666
0.981026875,6.354166666666667e-06,0.018966770833333334
0.9810227083333333,4.166666666666667e-06,0.018973125
0.9810177083333332,5e-06,0.018977291666666667
0.981011875,5.833333333333334e-06,0.018982291666666668
0.9810069791666667,4.895833333333333e-06,0.018988125
0.9810028125,4.166666666666667e-06,0.018993020833333332
0.9810001041666667,2.708333333333333e-06,0.0189971875
0.9809977083333333,2.3958333333333334e-06,0.018999895833333332
0.9809959375,1.7708333333333335e-06,0.019002291666666667
0.9809939583333332,1.9791666666666666e-06,0.0190040625
0.9809919791666667,1.9791666666666666e-06,0.019006041666666668
0.9809901041666668,1.875e-06,0.019008020833333333
0.9809884375,1.6666666666666667e-06,0.019009895833333332
0.9809871875,1.25e-06,0.0190115625
0.9809860416666667,1.1458333333333333e-06,0.0190128125
0.980985,1.0416666666666667e-06,0.019013958333333334
0.9809833333333333,1.6666666666666667e-06,0.019015
0.9809817708333333,1.5625e-06,0.019016666666666668
0.9809798958333333,1.875e-06,0.019018229166666668
0.9809779166666667,1.9791666666666666e-06,0.019020104166666666
0.9809752083333333,2.708333333333333e-06,0.019022083333333332
0.9809704166666667,4.791666666666667e-06,0.01902479166666667
0.980964375,6.041666666666667e-06,0.019029583333333332
0.9809557291666667,8.645833333333333e-06,0.019035625
0.9809459375,9.791666666666666e-06,0.01904427083333333
0.9809351041666667,1.0833333333333332e-05,0.0190540625
0.9809229166666668,1.21875e-05,0.01906489583333333
0.9809104166666667,1.25e-05,0.01907708333333333
0.980895,1.5416666666666668e-05,0.019089583333333333
0.9808773958333333,1.7604166666666667e-05,0.019105
0.9808573958333333,2e-05,0.019122604166666668
0.9808363541666667,2.1041666666666665e-05,0.019142604166666667
0.9808136458333333,2.2708333333333334e-05,0.019163645833333333
0.9807905208333333,2.3125e-05,0.019186354166666666
0.9807672916666668,2.3229166666666664e-05,0.019209479166666668
0.9807470833333333,2.0208333333333334e-05,0.019232708333333334
0.980726875,2.0208333333333334e-05,0.019252916666666668
0.9807065625,2.03125e-05,0.019273125
0.9806863541666667,2.0208333333333334e-05,0.0192934375
0.9806666666666667,1.96875e-05,0.019313645833333334
0.9806502083333333,1.645833333333333e-05,0.01933333333333333
0.9806360416666667,1.4166666666666668e-05,0.019349791666666668
0.9806251041666667,1.09375e-05,0.019363958333333334
0.980615625,9.479166666666666e-06,0.019374895833333333
0.9806064583333333,9.166666666666666e-06,0.019384375
0.9805979166666667,8.541666666666666e-06,0.019393541666666667
0.9805902083333333,7.708333333333334e-06,0.019402083333333334
0.9805833333333333,6.875e-06,0.01940979166666667
0.9805760416666667,7.291666666666667e-06,0.01941666666666667
0.9805680208333333,8.020833333333333e-06,0.01942395833333333
0.98056,8.020833333333333e-06,0.01943197916666667
0.9805534375,6.5625e-06,0.01944
0.9805475,5.9375e-06,0.0194465625
0.9805426041666667,4.895833333333333e-06,0.0194525
0.980538125,4.479166666666667e-06,0.019457395833333332
0.9805344791666667,3.6458333333333333e-06,0.019461875
0.98053,4.479166666666667e-06,0.019465520833333333
0.9805245833333333,5.416666666666666e-06,0.01947
0.9805183333333333,6.25e-06,0.01947541666666667
0.9805127083333333,5.625e-06,0.019481666666666668
0.980508125,4.583333333333333e-06,0.019487291666666667
0.980504375,3.75e-06,0.019491875
0.9805008333333333,3.541666666666667e-06,0.019495625
0.9804970833333333,3.75e-06,0.019499166666666668
0.9804926041666667,4.479166666666667e-06,0.01950291666666667
0.9804884375,4.166666666666667e-06,0.019507395833333333
0.980483125,5.3125e-06,0.0195115625
0.9804767708333333,6.354166666666667e-06,0.019516875
0.9804671875,9.583333333333334e-06,0.019523229166666666
0.9804548958333333,1.2291666666666668e-05,0.0195328125
0.9804407291666667,1.4166666666666668e-05,0.019545104166666667
0.9804223958333332,1.8333333333333333e-05,0.019559270833333333
0.9804009375,2.1458333333333334e-05,0.01957760416666667
0.9803777083333333,2.3229166666666664e-05,0.0195990625
0.9803551041666667,2.2604166666666666e-05,0.019622291666666666
0.9803311458333333,2.3958333333333334e-05,0.019644895833333332
0.9803053125,2.5833333333333336e-05,0.019668854166666666
0.9802779166666667,2.7395833333333336e-05,0.0196946875
0.98025,2.7916666666666666e-05,0.01972208333333333
0.980216875,3.3125e-05,0.01975
0.9801784375,3.84375e-05,0.019783125
0.980136875,4.15625e-05,0.0198215625
0.9800945833333333,4.229166666666667e-05,0.019863125
0.9800496875,4.489583333333333e-05,0.01990541666666667
0.9799994791666667,5.020833333333333e-05,0.0199503125
0.979943125,5.635416666666667e-05,0.020000520833333334
0.9798823958333333,6.072916666666667e-05,0.020056875
0.9798133333333333,6.90625e-05,0.020117604166666667
0.979735,7.833333333333333e-05,0.02018666666666667
0.97965,8.5e-05,0.020265
0.9795686458333333,8.135416666666665e-05,0.02035
0.97948625,8.239583333333334e-05,0.02043135416666667
0.9793998958333333,8.635416666666667e-05,0.02051375
0.9793005208333333,9.9375e-05,0.020600104166666664
0.9791944791666667,0.00010604166666666666,0.020699479166666666
0.97908125,0.00011322916666666666,0.020805520833333334
0.9789638541666668,0.00011739583333333334,0.02091875
0.97884875,0.00011510416666666666,0.021036145833333336
0.9787434375,0.0001053125,0.02115125
0.9786476041666667,9.583333333333334e-05,0.0212565625
0.9785544791666667,9.3125e-05,0.021352395833333336
0.97845625,9.822916666666666e-05,0.021445520833333336
0.9783614583333333,9.479166666666666e-05,0.02154375
0.9782717708333333,8.96875e-05,0.021638541666666664
0.9781926041666668,7.916666666666668e-05,0.021728229166666665
0.9781185416666667,7.40625e-05,0.021807395833333333
0.9780553125,6.322916666666667e-05,0.021881458333333336
0.9780009375,5.4375e-05,0.0219446875
0.9779545833333333,4.635416666666667e-05,0.0219990625
0.97791125,4.333333333333333e-05,0.022045416666666665
0.9778725,3.875e-05,0.02208875
0.977836875,3.5625e-05,0.0221275
0.9778055208333333,3.1354166666666665e-05,0.022163125
0.9777769791666667,2.8541666666666665e-05,0.022194479166666666
0.9777504166666667,2.65625e-05,0.022223020833333336
0.9777253125,2.5104166666666666e-05,0.022249583333333336
0.9777017708333333,2.3541666666666665e-05,0.0222746875
0.9776798958333333,2.1875e-05,0.022298229166666666
0.977656875,2.3020833333333335e-05,0.022320104166666663
0.9776310416666667,2.5833333333333336e-05,0.022343125
0.9776030208333333,2.8020833333333335e-05,0.022368958333333334
0.9775695833333333,3.34375e-05,0.022396979166666664
0.977523125,4.645833333333333e-05,0.022430416666666664
0.97746625,5.6875e-05,0.022476875
0.9773895833333333,7.666666666666667e-05,0.02253375
0.9773061458333333,8.34375e-05,0.022610416666666664
0.97721125,9.489583333333333e-05,0.022693854166666666
0.9771180208333333,9.322916666666666e-05,0.02278875
0.977016875,0.00010114583333333334,0.022881979166666667
0.9769065625,0.0001103125,0.022983125
0.9767866666666667,0.00011989583333333335,0.0230934375
0.9766583333333333,0.00012833333333333333,0.023213333333333336
0.9765239583333333,0.000134375,0.023341666666666667
0.9763905208333333,0.0001334375,0.023476041666666666
0.9762664583333333,0.0001240625,0.023609479166666666
0.9761591666666667,0.00010729166666666665,0.023733541666666667
0.9760622916666667,9.6875e-05,0.023840833333333335
0.9759729166666667,8.9375e-05,0.023937708333333335
0.9758860416666667,8.6875e-05,0.024027083333333334
0.9758034375,8.260416666666666e-05,0.024113958333333334
0.9757263541666668,7.708333333333333e-05,0.0241965625
0.9756583333333333,6.802083333333333e-05,0.024273645833333336
0.9756021875,5.614583333333333e-05,0.024341666666666664
0.9755545833333333,4.760416666666667e-05,0.0243978125
0.9755145833333333,4e-05,0.024445416666666664
0.9754751041666667,3.9479166666666666e-05,0.024485416666666666
0.9754415625,3.3541666666666664e-05,0.024524895833333334
0.9754120833333333,2.9479166666666664e-05,0.0245584375
0.9753896875,2.2395833333333333e-05,0.024587916666666664
0.9753697916666667,1.9895833333333334e-05,0.0246103125
0.9753523958333333,1.7395833333333334e-05,0.024630208333333334
0.9753372916666667,1.5104166666666667e-05,0.024647604166666667
0.9753233333333333,1.3958333333333333e-05,0.024662708333333335
0.9753085416666667,1.4791666666666668e-05,0.024676666666666666
0.975294375,1.4166666666666668e-05,0.024691458333333336
0.9752811458333333,1.3229166666666667e-05,0.024705625
0.9752698958333332,1.125e-05,0.024718854166666665
0.9752607291666667,9.166666666666666e-06,0.024730104166666666
0.9752528125,7.916666666666667e-06,0.024739270833333334
0.97524625,6.5625e-06,0.0247471875
0.9752394791666668,6.770833333333334e-06,0.02475375
0.9752334375,6.041666666666667e-06,0.024760520833333334
0.9752278125,5.625e-06,0.0247665625
0.9752233333333333,4.479166666666667e-06,0.0247721875
0.9752196875,3.6458333333333333e-06,0.024776666666666666
0.9752161458333333,3.541666666666667e-06,0.0247803125
0.975213125,3.0208333333333334e-06,0.024783854166666664
0.9752103125,2.8125e-06,0.024786875
0.9752085416666667,1.7708333333333335e-06,0.0247896875
0.9752070833333333,1.4583333333333335e-06,0.024791458333333335
0.9752058333333333,1.25e-06,0.024792916666666664
0.9752039583333333,1.875e-06,0.024794166666666666
0.9752013541666668,2.604166666666667e-06,0.024796041666666664
0.9751988541666667,2.5e-06,0.024798645833333334
0.9751963541666667,2.5e-06,0.024801145833333336
0.9751940625,2.2916666666666666e-06,0.024803645833333336
0.97519,4.0625e-06,0.0248059375
0.9751863541666668,3.6458333333333333e-06,0.02481
0.9751823958333333,3.958333333333333e-06,0.024813645833333335
0.9751792708333333,3.125e-06,0.024817604166666667
0.975175,4.270833333333333e-06,0.024820729166666666
0.9751691666666668,5.833333333333334e-06,0.024825
0.9751628125,6.354166666666667e-06,0.024830833333333333
0.9751563541666667,6.458333333333334e-06,0.0248371875
0.97515125,5.104166666666666e-06,0.024843645833333334
0.9751465625,4.6875e-06,0.02484875
0.9751420833333333,4.479166666666667e-06,0.0248534375
0.9751363541666667,5.729166666666666e-06,0.024857916666666664
0.9751305208333333,5.833333333333334e-06,0.024863645833333337
0.9751248958333333,5.625e-06,0.024869479166666666
0.9751205208333333,4.375e-06,0.024875104166666665
0.9751164583333333,4.0625e-06,0.024879479166666666
0.9751122916666667,4.166666666666667e-06,0.024883541666666665
0.9751083333333332,3.958333333333333e-06,0.024887708333333335
0.9751054166666667,2.916666666666667e-06,0.024891666666666666
0.9751039583333333,1.4583333333333335e-06,0.024894583333333335
0.9751033333333333,6.25e-07,0.024896041666666664
0.9751028125,5.208333333333334e-07,0.024896666666666664
0.9751021875,6.25e-07,0.0248971875
0.9751016666666668,5.208333333333334e-07,0.0248978125
0.9751009375,7.291666666666667e-07,0.024898333333333335
0.9751002083333333,7.291666666666667e-07,0.0248990625
0.9750994791666667,7.291666666666667e-07,0.024899791666666664
0.9750989583333333,5.208333333333334e-07,0.024900520833333335
0.9750985416666668,4.1666666666666667e-07,0.024901041666666665
0.9750980208333333,5.208333333333334e-07,0.024901458333333334
0.9750977083333333,3.125e-07,0.024901979166666664
0.9750969791666667,7.291666666666667e-07,0.024902291666666666
0.9750963541666667,6.25e-07,0.024903020833333334
0.9750957291666668,6.25e-07,0.024903645833333335
0.9750954166666668,3.125e-07,0.024904270833333336
0.9750948958333333,5.208333333333334e-07,0.024904583333333334
0.9750938541666667,1.0416666666666667e-06,0.024905104166666664
0.9750929166666668,9.375e-07,0.024906145833333334
0.9750919791666667,9.375e-07,0.024907083333333333
0.97509125,7.291666666666667e-07,0.024908020833333336
0.9750903125,9.375e-07,0.02490875
0.9750894791666667,8.333333333333333e-07,0.0249096875
0.9750889583333333,5.208333333333334e-07,0.024910520833333335
0.9750886458333333,3.125e-07,0.024911041666666665
0.9750885416666667,1.0416666666666667e-07,0.024911354166666667
0.9750884375,1.0416666666666667e-07,0.024911458333333334
0.9750884375,0.0,0.0249115625
0.9750884375,0.0,0.0249115625
0.9750883333333333,1.0416666666666667e-07,0.0249115625
0.975088125,2.0833333333333333e-07,0.024911666666666665
0.9750879166666667,2.0833333333333333e-07,0.024911875
0.9750877083333332,2.0833333333333333e-07,0.024912083333333335
0.9750876041666667,1.0416666666666667e-07,0.024912291666666666
0.9750875,1.0416666666666667e-07,0.024912395833333333
0.9750875,0.0,0.0249125
0.9750873958333333,1.0416666666666667e-07,0.0249125
0.9750871875,2.0833333333333333e-07,0.024912604166666664
0.9750866666666668,5.208333333333334e-07,0.0249128125
0.97508625,4.1666666666666667e-07,0.024913333333333336
0.9750857291666667,5.208333333333334e-07,0.02491375
0.9750854166666667,3.125e-07,0.024914270833333335
0.9750851041666667,3.125e-07,0.024914583333333334
0.9750848958333332,2.0833333333333333e-07,0.024914895833333336
0.9750847916666667,1.0416666666666667e-07,0.024915104166666664
0.9750846875,1.0416666666666667e-07,0.024915208333333334
0.9750846875,0.0,0.0249153125
0.9750845833333333,1.0416666666666667e-07,0.0249153125
0.9750842708333333,3.125e-07,0.024915416666666666
0.9750838541666668,4.1666666666666667e-07,0.024915729166666664
0.9750835416666667,3.125e-07,0.024916145833333334
0.9750833333333333,2.0833333333333333e-07,0.024916458333333336
0.9750830208333333,3.125e-07,0.024916666666666667
0.9750823958333333,6.25e-07,0.024916979166666665
0.9750814583333333,9.375e-07,0.024917604166666666
0.975080625,8.333333333333333e-07,0.024918541666666665
0.9750794791666667,1.1458333333333333e-06,0.024919375
0.9750783333333333,1.1458333333333333e-06,0.024920520833333334
0.9750767708333333,1.5625e-06,0.024921666666666665
0.9750758333333333,9.375e-07,0.024923229166666665
0.975075,8.333333333333333e-07,0.024924166666666664
0.9750744791666667,5.208333333333334e-07,0.024925
0.9750738541666667,6.25e-07,0.024925520833333336
0.9750729166666667,9.375e-07,0.024926145833333333
0.9750710416666667,1.875e-06,0.024927083333333336
0.9750678125,3.229166666666667e-06,0.024928958333333334
0.9750632291666668,4.583333333333333e-06,0.0249321875
0.9750560416666667,7.1875e-06,0.024936770833333333
0.9750478125,8.229166666666666e-06,0.024943958333333335
0.9750404166666667,7.395833333333334e-06,0.0249521875
0.9750358333333333,4.583333333333333e-06,0.024959583333333334
0.9750329166666667,2.916666666666667e-06,0.024964166666666666
0.9750305208333333,2.3958333333333334e-06,0.024967083333333334
0.9750286458333333,1.875e-06,0.024969479166666666
0.975026875,1.7708333333333335e-06,0.024971354166666664
0.9750239583333333,2.916666666666667e-06,0.024973125
0.97502,3.958333333333333e-06,0.024976041666666664
0.975015625,4.375e-06,0.02498
0.97501125,4.375e-06,0.024984375
0.9750075,3.75e-06,0.02498875
